Date,PM2.5,SO42-,NO3-,Cl-,Na+,NH4+,K+,Mg2+,Ca2+,OC,EC,Si,S,K,Ca,Ti,V,Cr,Mn,Fe,Ni,Cu,Zn,As,Se,Br,Ba,Pb
2020-05-05 16:00,16 ,2.319285714,3.282171429,0.257128571,0.214171429,1.9058,0.032542857,0.0209,0.057166667,2.890969273,0.739191387,0.0089,1.107,0.086393,0.042458,0.005765,0.000173,0.000391,0.005317,0.103948,0.00005,0.003754,0.024155,0.002614,0.000949,0.003436,0.002312,0.003945
2020-05-05 17:00,9 ,1.487285714,1.174071429,0.043728571,0.086471429,0.7041,0.013842857,0.0115,0.035366667,2.034335273,0.407005787,0.0089,0.820253,0.057926,0.031656,0.003901,0.000128,0.00021,0.003078,0.091525,0.00005,0.004335,0.017105,0.001152,0.000498,0.002694,0.003001,0.003335
2020-05-05 18:00,12 ,2.056085714,1.350171429,0.067228571,0.079471429,0.9101,0.025442857,0.0108,0.027766667,2.339035273,0.775692487,0.1150292,1.311,0.069829,0.025816,0.004475,0.000144,0.000544,0.003994,0.093535,0.00005,0.006825,0.109024,0.00144,0.000852,0.004922,0.000195,0.008233
2020-05-05 19:00,10 ,2.382985714,1.743371429,0.123928571,0.084671429,1.2423,0.032042857,0.0093,0.035266667,2.619643273,0.896591287,0.0183781,1.312,0.096351,0.03137,0.004751,0.00006,0.00024,0.003922,0.095369,0.00005,0.00618,0.12845,0.001313,0.000813,0.005033,0.000649,0.009103
2020-05-05 21:00,18 ,1.911485714,1.590271429,0.064928571,0.047071429,0.9442,0.031242857,0.0069,0.042266667,2.745889273,0.625159687,0.0252807,1.163,0.109837,0.036402,0.00707,0.000285,0.000752,0.004758,0.138741,0.00005,0.006018,0.039769,0.000994,0.000546,0.003522,0.005164,0.004621
2020-05-05 22:00,16 ,1.755385714,1.724971429,0.059728571,0.039171429,0.9224,0.031542857,0.0078,0.031466667,2.984477273,0.618970287,0.0089,0.896388,0.096556,0.029372,0.006907,0.00006,0.00006,0.004122,0.1171,0.00005,0.005254,0.025034,0.000855,0.000314,0.002968,0.003461,0.003624
2020-05-05 23:00,13 ,1.644285714,1.792571429,0.061628571,0.035271429,0.8989,0.032442857,0.008,0.031766667,3.197718273,0.662527187,0.0089,0.922155,0.102025,0.03159,0.006918,0.00006,0.000582,0.0042,0.123424,0.00005,0.004709,0.024925,0.001125,0.000425,0.003132,0.002594,0.003563
2020-05-06 0:00,15 ,1.656085714,2.059871429,0.090728571,0.046371429,1.001,0.036842857,0.0104,0.012975,2.928735273,0.609941587,0.0089,0.980946,0.104585,0.02506,0.00621,0.000608,0.000381,0.005046,0.113523,0.000311,0.005038,0.03816,0.001102,0.000269,0.003542,0.000195,0.004622
2020-05-06 1:00,10 ,1.647185714,2.113271429,0.083228571,0.032771429,1.0194,0.032942857,0.0074,0.012975,2.849713273,0.647134387,0.0089,0.879682,0.077826,0.018817,0.005098,0.00006,0.000677,0.004728,0.107104,0.00005,0.005515,0.065245,0.001088,0.000246,0.003109,0.002163,0.005695
2020-05-06 2:00,14 ,1.664085714,2.194971429,0.083828571,0.032171429,1.055,0.032142857,0.0068,0.012975,2.869399273,0.594383487,0.0089,0.911416,0.074175,0.016451,0.00455,0.00006,0.000627,0.004605,0.106432,0.00005,0.004945,0.071954,0.001209,0.000342,0.003442,0.00204,0.00589
2020-05-06 3:00,14 ,1.688985714,2.345071429,0.048328571,0.026771429,1.1523,0.032842857,0.0049,0.012975,2.794734273,0.544826087,0.0089,1.025,0.08497,0.016972,0.004584,0.000412,0.000402,0.00499,0.111277,0.00005,0.005121,0.072706,0.001017,0.000343,0.003541,0.002959,0.006659
2020-05-06 4:00,14 ,1.565385714,2.794471429,0.037228571,0.016671429,1.26,0.030142857,0.0042,0.012975,2.713197273,0.577504887,0.0089,0.957994,0.081888,0.016084,0.004002,0.00006,0.00041,0.005356,0.105426,0.00005,0.004976,0.081375,0.001054,0.000297,0.003298,0.002338,0.006682
2020-05-06 5:00,12 ,1.616885714,3.894071429,0.044728571,0.022171429,1.6473,0.035542857,0.0059,0.012975,2.866079273,0.599916487,0.0089,0.990229,0.088161,0.016616,0.003865,0.00006,0.000347,0.005108,0.103931,0.00005,0.004686,0.075856,0.000807,0.000423,0.003776,0.001668,0.007317
2020-05-06 6:00,17 ,1.571085714,3.749371429,0.068228571,0.012471429,1.5928,0.032242857,0.0061,0.012975,2.609122273,0.565324287,0.0089,1.007,0.080165,0.01819,0.004228,0.00006,0.000603,0.004547,0.101872,0.00005,0.004992,0.069304,0.001108,0.000391,0.00406,0.003266,0.006329
2020-05-06 7:00,18 ,1.514285714,3.622971429,0.033528571,0.009471429,1.5578,0.035742857,0.0048,0.012975,2.440580273,0.628593287,0.0453625,0.924873,0.074951,0.024729,0.005487,0.00006,0.000284,0.00464,0.108826,0.00005,0.005216,0.062425,0.000947,0.000312,0.00357,0.003138,0.00613
2020-05-06 8:00,18 ,1.498285714,3.778971429,0.092728571,0.025571429,1.5858,0.026142857,0.0044,0.026966667,2.383189273,0.885731287,0.1924145,0.961168,0.080766,0.034779,0.007661,0.000273,0.000875,0.004695,0.155616,0.00005,0.009114,0.050654,0.001191,0.000262,0.004486,0.008493,0.00584
2020-05-06 9:00,15 ,1.439485714,3.423271429,0.046328571,0.014171429,1.4924,0.023942857,0.0049,0.032766667,2.206779273,0.559609987,0.2333918,0.780266,0.062859,0.046058,0.004329,0.000285,0.000607,0.003826,0.093519,0.00005,0.00355,0.0379,0.001208,0.000253,0.003451,0.001804,0.004637
2020-05-06 10:00,13 ,1.421185714,2.230971429,0.026428571,0.025171429,0.976,0.020142857,0.007,0.083266667,2.108207273,0.784879187,0.2778572,0.897169,0.075831,0.075148,0.006712,0.00006,0.000393,0.007253,0.142508,0.00005,0.003659,0.036238,0.002939,0.000228,0.003826,0.002621,0.006834
2020-05-06 11:00,18 ,1.927185714,2.898671429,0.079928571,0.062571429,1.3253,0.035142857,0.0124,0.099366667,2.641054273,0.845374987,0.2304221,1.315,0.125716,0.081622,0.009744,0.000218,0.000428,0.008878,0.18463,0.00005,0.004455,0.043959,0.010411,0.000299,0.00429,0.003039,0.017926
2020-05-06 12:00,26 ,2.363985714,2.491371429,0.071428571,0.080771429,1.3451,0.046042857,0.0161,0.128666667,2.839060273,0.747315187,0.13513,1.497,0.150328,0.08403,0.012348,0.00025,0.000547,0.007495,0.193245,0.00005,0.004734,0.0395,0.014013,0.000289,0.004352,0.001552,0.022565
2020-05-06 13:00,18 ,1.948385714,2.692671429,0.063828571,0.065571429,1.3292,0.046542857,0.0137,0.120766667,3.025788273,0.767273987,0.1547595,1.249,0.138722,0.093808,0.011529,0.00006,0.00067,0.006278,0.182344,0.00005,0.005527,0.037533,0.008369,0.000229,0.004766,0.003547,0.015599
2020-05-06 14:00,22 ,1.816485714,2.305171429,0.061228571,0.063271429,1.1235,0.040542857,0.0126,0.146666667,3.402653273,0.703300987,0.1568193,0.981472,0.123808,0.078932,0.011097,0.00006,0.00097,0.007163,0.153599,0.000104,0.006179,0.029702,0.005917,0.000158,0.007078,0.002175,0.012493
2020-05-06 15:00,13 ,1.464285714,0.908771429,0.034028571,0.037971429,0.4915,0.026042857,0.0115,0.104366667,2.792712273,0.615251987,0.2256018,0.863049,0.105444,0.068996,0.009518,0.000179,0.00056,0.005945,0.12831,0.00005,0.003105,0.018563,0.00728,0.000081,0.003694,0.000195,0.01303
2020-05-06 17:00,8 ,1.812785714,0.738771429,0.028228571,0.081071429,0.4486,0.040642857,0.0136,0.107166667,2.686490273,0.581721987,0.2701271,0.958016,0.121411,0.070399,0.01046,0.000285,0.000162,0.004446,0.134494,0.00005,0.002395,0.018142,0.00944,0.000225,0.00382,0.000744,0.016941
2020-05-06 19:00,15 ,2.271685714,1.087171429,0.043128571,0.131871429,0.7037,0.080042857,0.0186,0.155166667,3.265918273,0.736186587,0.2562426,1.495,0.254528,0.143064,0.016723,0.001131,0.00116,0.013357,0.284499,0.000212,0.004129,0.03189,0.027073,0.000443,0.008656,0.00082,0.037004
2020-05-06 20:00,16 ,2.215285714,0.941471429,0.050528571,0.103871429,0.6465,0.090542857,0.017,0.165866667,3.404362273,0.737527687,0.2460789,1.643,0.293069,0.108131,0.015382,0.00041,0.001446,0.011911,0.298944,0.000172,0.005418,0.032388,0.045183,0.000141,0.006034,0.001713,0.056591
2020-05-06 21:00,17 ,2.454385714,1.041271429,0.047628571,0.105871429,0.7174,0.104542857,0.0175,0.139366667,3.382506273,0.724530687,0.1335734,1.53,0.24455,0.078195,0.012345,0.00006,0.000759,0.009045,0.257362,0.00005,0.004325,0.028491,0.038599,0.000197,0.005722,0.00233,0.049465
2020-05-06 22:00,17 ,2.263585714,0.878171429,0.037828571,0.088871429,0.6432,0.094842857,0.0161,0.099466667,3.475595273,0.745621487,0.0322623,1.426,0.240598,0.075665,0.01406,0.000497,0.000684,0.00829,0.252029,0.00005,0.004106,0.029175,0.034632,0.000138,0.005333,0.001267,0.04721
2020-05-06 23:00,14 ,2.145085714,0.840471429,0.038028571,0.070171429,0.5721,0.097942857,0.0194,0.119866667,3.345931273,0.673714487,0.0089,1.434,0.257912,0.103456,0.016141,0.00006,0.001012,0.009136,0.273621,0.00005,0.005753,0.031643,0.028923,0.000148,0.005979,0.003608,0.046119
2020-05-07 15:00,18 ,1.158185714,1.914371429,0.002910533,0.027071429,0.6159,0.033242857,0.0064,0.120366667,2.888224273,0.440168687,0.1058857,0.582768,0.063422,0.067633,0.006784,0.000629,0.000121,0.004094,0.109395,0.00005,0.002717,0.012213,0.004013,0.000284,0.003541,0.000812,0.006346
2020-05-07 16:00,12 ,1.184485714,2.405271429,0.002910533,0.023771429,0.8352,0.037042857,0.0067,0.091066667,2.910647273,0.425494887,0.139238,0.600381,0.069657,0.062413,0.006599,0.00006,0.000508,0.004623,0.112983,0.00005,0.002861,0.012877,0.004821,0.000246,0.003514,0.001357,0.00777
2020-05-07 17:00,14 ,1.170985714,2.620271429,0.015928571,0.021371429,0.8973,0.033242857,0.0084,0.098766667,3.083484273,0.437461387,0.0670613,0.716607,0.083826,0.077495,0.008723,0.00006,0.000707,0.006826,0.144556,0.00005,0.003858,0.019638,0.005055,0.000213,0.00433,0.001651,0.007904
2020-05-07 18:00,18 ,1.074285714,3.985471429,0.041428571,0.037771429,1.3282,0.038142857,0.0096,0.163766667,3.785073273,0.985228887,0.14194,0.648316,0.101837,0.099497,0.012112,0.00006,0.003313,0.016043,0.225987,0.000587,0.01125,0.039745,0.00183,0.00004,0.018665,0.00454,0.005807
2020-05-07 19:00,19 ,1.111485714,4.280271429,0.041628571,0.039971429,1.4312,0.037242857,0.0091,0.148466667,3.669392273,0.964488087,0.0865084,0.617011,0.080576,0.077574,0.010378,0.000454,0.002463,0.012396,0.175028,0.000353,0.010569,0.032202,0.001113,0.00004,0.022782,0.00277,0.005184
2020-05-07 20:00,19 ,1.100585714,3.365671429,0.009328571,0.029371429,1.106,0.032042857,0.0082,0.121666667,3.846911273,0.861998287,0.0551253,0.617475,0.086177,0.069594,0.010504,0.00006,0.001669,0.009409,0.163891,0.000226,0.008527,0.030963,0.000976,0.000145,0.015312,0.002078,0.005095
2020-05-07 21:00,19 ,1.063785714,3.139771429,0.005828571,0.030771429,1.0227,0.034542857,0.0075,0.103566667,3.988050273,0.801222287,0.0913986,0.676012,0.114067,0.069084,0.012323,0.00006,0.001384,0.009446,0.195182,0.000167,0.009339,0.02685,0.001252,0.000149,0.013487,0.004025,0.005161
2020-05-07 22:00,21 ,1.011585714,1.716871429,0.034828571,0.024571429,0.5532,0.026142857,0.0074,0.104866667,4.454280273,0.887241987,0.0089,0.59593,0.090135,0.055046,0.011438,0.00006,0.001082,0.007286,0.181342,0.00005,0.00949,0.020841,0.001409,0.00004,0.009903,0.006614,0.004632
2020-05-08 16:00,22 ,1.052385714,7.883671429,0.060928571,0.094971429,2.2606,0.057142857,0.009,0.234066667,4.048484273,0.937034587,0.0717933,,,,,,,,,,,,,,,,
2020-05-08 17:00,25 ,1.276885714,7.651471429,0.047228571,0.088971429,2.5744,0.051942857,0.0105,0.253466667,6.501394273,1.053920887,0.1221146,,,,,,,,,,,,,,,,
2020-05-08 18:00,20 ,1.450985714,6.987571429,0.028228571,0.078971429,2.3883,0.057642857,0.0094,0.204466667,3.409026273,0.834775987,0.0089,0.790682,0.091413,0.129323,0.013147,0.000561,0.00175,0.023516,0.276731,0.000776,0.008581,0.043965,0.000598,0.000667,0.010311,0.000725,0.004196
2020-05-08 19:00,18 ,1.784385714,6.539371429,0.002910533,0.025971429,2.2282,0.036142857,0.0091,0.114266667,3.492695273,0.695890487,0.0089,0.756204,0.079645,0.074752,0.009639,0.000196,0.001703,0.01787,0.216595,0.000453,0.006627,0.036547,0.000513,0.00066,0.009927,0.001813,0.003804
2020-05-08 20:00,18 ,1.872085714,6.071071429,0.002910533,0.063171429,2.1433,0.037342857,0.0094,0.141766667,3.693972273,0.830494787,0.0089,0.746507,0.091088,0.079425,0.01175,0.000872,0.002057,0.01873,0.235619,0.000662,0.009079,0.040642,0.000382,0.000637,0.009493,0.001836,0.004302
2020-05-08 21:00,16 ,1.838385714,4.486171429,0.002910533,0.045671429,1.5428,0.030542857,0.0068,0.087366667,3.782542273,0.705587187,0.0089,0.63526,0.068787,0.050062,0.008837,0.000143,0.002078,0.01334,0.186471,0.000402,0.009326,0.033573,0.000289,0.000471,0.007775,0.005043,0.00365
2020-05-08 22:00,16 ,1.629185714,2.670471429,0.002910533,0.019171429,0.875,0.024742857,0.0052,0.035566667,3.553802273,0.646043287,0.0089,0.657927,0.062989,0.035707,0.010346,0.00006,0.001805,0.009538,0.172131,0.000449,0.008505,0.025933,0.000503,0.000378,0.006272,0.006338,0.00271
2020-05-08 23:00,13 ,1.957585714,2.871571429,0.002910533,0.026571429,1.0478,0.023942857,0.0043,0.012975,3.018616273,0.763184187,0.0089,0.762181,0.062906,0.039268,0.007591,0.00006,0.00113,0.007727,0.139762,0.000112,0.006477,0.025817,0.000805,0.000348,0.00722,0.004473,0.003462
2020-05-09 0:00,17 ,1.680785714,3.924171429,0.002910533,0.021871429,1.5397,0.022642857,0.001925,0.012975,3.464662273,0.679755487,0.0089,0.843046,0.066083,0.033572,0.006442,0.000676,0.001043,0.007186,0.123997,0.000108,0.005653,0.023,0.000898,0.00061,0.007199,0.002424,0.003263
2020-05-09 1:00,18 ,1.795185714,4.770171429,0.002910533,0.020371429,1.8478,0.025042857,0.001925,0.012975,3.637815273,0.627266787,0.0089,0.659453,0.050226,0.024568,0.006599,0.00006,0.001167,0.00791,0.123213,0.00005,0.006708,0.022333,0.000503,0.000297,0.006474,0.004627,0.003241
2020-05-09 2:00,21 ,1.602485714,5.854071429,0.002910533,0.001943607,2.0044,0.025742857,0.001925,0.012975,3.351960273,0.632017087,0.0089,0.601921,0.056623,0.026106,0.006722,0.00006,0.001112,0.008038,0.110182,0.000118,0.005706,0.022672,0.000429,0.000356,0.006871,0.002058,0.003285
2020-05-09 3:00,20 ,1.274485714,5.919971429,0.002910533,0.001943607,2.1116,0.017042857,0.001925,0.012975,3.256500273,0.608578587,0.0089,0.520265,0.052012,0.019981,0.004798,0.00006,0.000917,0.007072,0.093183,0.000124,0.004297,0.019966,0.000485,0.000274,0.005617,0.002391,0.002379
2020-05-09 4:00,13 ,1.979585714,3.918171429,0.002910533,0.001943607,1.44,0.011142857,0.001925,0.012975,2.598663273,0.541952987,0.0089,0.834814,0.040057,0.009291,0.001974,0.00006,0.000474,0.004151,0.053652,0.00005,0.002415,0.012489,0.0006,0.00031,0.004948,0.000195,0.001399
2020-05-09 5:00,7 ,2.466185714,1.484871429,0.002910533,0.001943607,1.0052,0.004776519,0.001925,0.012975,1.804777273,0.383940687,0.0089,1.197,0.032209,0.008492,0.002544,0.00006,0.000396,0.00254,0.036034,0.00005,0.002189,0.007094,0.000291,0.00011,0.004251,0.000195,0.001762
2020-05-09 6:00,6 ,2.260585714,0.705171429,0.002910533,0.001943607,0.5504,0.004776519,0.001925,0.012975,1.668259273,0.350782587,0.0089,0.881378,0.022831,0.002754,0.000756,0.00006,0.00006,0.001338,0.021816,0.00005,0.00118,0.004833,0.000338,0.00004,0.003348,0.000195,0.001028
2020-05-09 19:00,11 ,3.203785714,1.709571429,0.002910533,0.001943607,1.3841,0.013942857,0.001925,0.012975,2.268692273,0.386447087,0.0089,1.635,0.054495,0.002913,0.001538,0.001061,0.00006,0.002777,0.051207,0.00069,0.003024,0.004359,0.0003,0.000322,0.002589,0.000195,0.001558
2020-05-09 20:00,12 ,3.686785714,1.983671429,0.002910533,0.001943607,1.7241,0.019042857,0.001925,0.012975,2.405892273,0.385940787,0.0089,1.769,0.042403,0.003176,0.001817,0.000234,0.000285,0.001724,0.043251,0.000596,0.003595,0.006053,0.000637,0.000437,0.003433,0.000195,0.00104
2020-05-09 21:00,12 ,3.389485714,2.164871429,0.002910533,0.001943607,1.5335,0.004776519,0.001925,0.012975,2.276498273,0.381106687,0.0089,1.276,0.035931,0.00139,0.000994,0.00006,0.000453,0.001521,0.043145,0.000343,0.003952,0.004969,0.000606,0.000255,0.002153,0.002053,0.000847
2020-05-10 0:00,6 ,2.395085714,1.439671429,0.002910533,0.001943607,0.8368,0.004776519,0.001925,0.012975,1.144744273,0.228258287,0.0089,0.837974,0.013601,0.00152,0.000882,0.00018,0.000433,0.001614,0.04205,0.000184,0.010295,0.007696,0.000355,0.00004,0.002726,0.000777,0.001554
2020-05-10 1:00,10 ,1.865085714,1.199471429,0.002910533,0.001943607,0.5992,0.004776519,0.001925,0.012975,1.091556273,0.215318887,0.0089,0.729544,0.014298,0.002239,0.00008,0.00006,0.000378,0.002296,0.026685,0.00005,0.00963,0.006449,0.000545,0.0001,0.001803,0.002633,0.000697
2020-05-10 2:00,8 ,2.258985714,0.882771429,0.002910533,0.001943607,0.5531,0.004776519,0.001925,0.012975,1.002995273,0.230501087,0.0089,0.793595,0.012564,0.000329,0.000446,0.00006,0.00006,0.002017,0.018584,0.000121,0.004285,0.004662,0.000259,0.00004,0.001458,0.001287,0.001333
2020-05-10 3:00,8 ,2.538085714,1.103771429,0.002910533,0.001943607,0.7477,0.004776519,0.001925,0.012975,1.075695273,0.214914587,0.0089,1.065,0.015045,0.000494,0.000909,0.00006,0.00006,0.001539,0.026712,0.00005,0.002888,0.007684,0.000515,0.000253,0.001144,0.000584,0.000899
2020-05-10 4:00,7 ,2.285185714,1.182571429,0.002910533,0.001943607,0.7312,0.004776519,0.001925,0.012975,1.069509273,0.229335587,0.0089,0.757806,0.012549,0.001089,0.001083,0.000192,0.00006,0.001027,0.022193,0.000146,0.002813,0.006664,0.000418,0.000238,0.001638,0.000195,0.001476
2020-05-10 5:00,8 ,2.262985714,1.279171429,0.002910533,0.001943607,0.7783,0.004776519,0.001925,0.012975,1.244275273,0.261451087,0.0089,0.875058,0.020115,0.002589,0.00008,0.00006,0.000633,0.001468,0.018595,0.000447,0.004185,0.006077,0.000604,0.000263,0.002969,0.000919,0.0019
2020-05-10 6:00,9 ,3.096185714,1.342671429,0.002910533,0.001943607,1.1627,0.004776519,0.001925,0.012975,1.271089273,0.291313287,0.0089,1.676,0.017979,0.001587,0.00008,0.000231,0.000371,0.001122,0.016221,0.000466,0.002813,0.003891,0.000872,0.000267,0.002254,0.00083,0.002338
2020-05-10 7:00,15 ,4.154585714,2.221171429,0.002910533,0.001943607,2.0285,0.004776519,0.001925,0.012975,1.549606273,0.390041987,0.0089,2.052,0.023323,0.003884,0.000878,0.001576,0.000472,0.002788,0.067407,0.000813,0.004533,0.034872,0.00187,0.000191,0.002496,0.000195,0.004552
2020-05-10 8:00,14 ,4.143185714,2.460271429,0.002910533,0.001943607,2.2856,0.011642857,0.001925,0.012975,1.365551273,0.400838787,0.0089,2.086,0.017514,0.005585,0.00008,0.000821,0.00006,0.002958,0.069491,0.000646,0.00327,0.029717,0.001997,0.000241,0.001882,0.000453,0.005254
2020-05-10 9:00,11 ,3.090685714,2.132571429,0.002910533,0.001943607,1.6146,0.004776519,0.001925,0.012975,1.210521273,0.412394487,0.0089,1.186,0.013456,0.004456,0.001171,0.000669,0.00006,0.001558,0.041888,0.000616,0.002685,0.005011,0.001666,0.000107,0.001312,0.000195,0.004287
2020-05-10 11:00,9 ,2.198785714,1.687971429,0.002910533,0.001943607,0.8995,0.004776519,0.001925,0.012975,1.575348273,0.450805387,0.0089,1.26,0.018737,0.011166,0.001491,0.000603,0.00006,0.002816,0.059863,0.000657,0.003961,0.026498,0.001882,0.00004,0.002025,0.000195,0.003776
2020-05-10 12:00,18 ,4.173885714,3.269271429,0.002910533,0.001943607,2.2535,0.004776519,0.001925,0.012975,2.770046273,0.697792887,0.0089,2.214,0.043999,0.01392,0.003047,0.000994,0.000246,0.007566,0.129931,0.000892,0.007243,0.088136,0.002235,0.000203,0.002911,0.000401,0.007447
2020-05-10 13:00,18 ,3.874185714,3.177571429,0.002910533,0.001943607,2.1043,0.004776519,0.001925,0.012975,2.323791273,0.575180887,0.0089,1.368,0.033092,0.012711,0.002279,0.000716,0.000751,0.004165,0.075786,0.000693,0.004762,0.031562,0.001876,0.000096,0.002124,0.002078,0.005046
2020-05-10 14:00,23 ,4.299485714,3.554571429,0.002910533,0.001943607,2.4561,0.004776519,0.001925,0.012975,3.205836273,0.669637087,0.0391467,2.229,0.070156,0.013643,0.002502,0.000915,0.000413,0.007643,0.149592,0.000651,0.008966,0.096447,0.002362,0.000157,0.002945,0.001323,0.00953
2020-05-10 15:00,22 ,4.243985714,3.575171429,0.002910533,0.001943607,2.4289,0.010342857,0.001925,0.012975,2.631482273,0.616039887,0.0089,2.001,0.074561,0.011721,0.003815,0.001567,0.000783,0.006385,0.147601,0.000632,0.008077,0.076494,0.002581,0.000165,0.002629,0.000195,0.008652
2020-05-10 16:00,31 ,6.363385714,5.378871429,0.002910533,0.001943607,3.4268,0.034242857,0.001925,0.012975,3.117569273,0.750712487,0.0089,3.955,0.172735,0.026487,0.005576,0.001394,0.001137,0.012846,0.229629,0.000937,0.008675,0.103069,0.0041,0.001301,0.006143,0.000195,0.016416
2020-05-10 17:00,50 ,11.04348571,10.04067143,0.066228571,0.092771429,6.9238,0.080842857,0.0218,0.012975,3.708202273,0.927828087,0.0089,6.35,0.252522,0.043808,0.008355,0.000965,0.002317,0.020888,0.344951,0.001632,0.010528,0.128529,0.004701,0.002679,0.01097,0.000195,0.022861
2020-05-10 18:00,53 ,11.65758571,11.18007143,0.067328571,0.127871429,8.1103,0.098042857,0.0247,0.026266667,3.582914273,0.903830587,0.0421608,6.003,0.221605,0.043143,0.007695,0.001095,0.002453,0.015986,0.281989,0.001736,0.005732,0.071209,0.003842,0.003237,0.010939,0.000803,0.016814
2020-05-10 19:00,51 ,9.896285714,11.31507143,0.057828571,0.170971429,8.9543,0.089942857,0.0165,0.029266667,4.146213273,1.056060887,0.0564465,5.547,0.181718,0.042229,0.007037,0.001571,0.002221,0.014878,0.279463,0.002524,0.005516,0.066108,0.003448,0.00399,0.011466,0.001665,0.014617
2020-05-10 20:00,61 ,10.41558571,14.47557143,0.259928571,0.266071429,10.6326,0.088542857,0.0186,0.030166667,4.211558273,0.978236587,0.0268914,6.124,0.182344,0.042863,0.008313,0.00202,0.001507,0.015754,0.30524,0.002633,0.006285,0.060077,0.002975,0.004618,0.012293,0.000195,0.011943
2020-05-10 21:00,56 ,8.578285714,16.80077143,0.386928571,0.155771429,9.4586,0.078742857,0.0159,0.012975,4.358117273,0.972797887,0.0765093,5.062,0.184232,0.046748,0.008245,0.001496,0.001523,0.01562,0.28798,0.002638,0.009966,0.063188,0.003107,0.004064,0.012385,0.002017,0.010638
2020-05-10 22:00,57 ,8.326585714,17.62647143,0.371228571,0.175671429,9.7226,0.067742857,0.0092,0.012975,4.002497273,0.943606487,0.0089,4.953,0.165199,0.036916,0.006372,0.002329,0.001291,0.01385,0.246047,0.002186,0.021758,0.059879,0.005865,0.003282,0.013739,0.000715,0.01495
2020-05-10 23:00,43 ,8.610785714,16.59407143,0.200328571,0.140871429,9.2691,0.075642857,0.0071,0.012975,3.446232273,0.882882087,0.0089,4.421,0.153088,0.034501,0.006827,0.002342,0.001139,0.011925,0.217563,0.001702,0.014532,0.048419,0.010399,0.002772,0.011991,0.001425,0.014475
2020-05-11 0:00,43 ,7.692285714,12.85587143,0.114028571,0.136871429,8.2887,0.066142857,0.0089,0.012975,2.908316273,0.748289787,0.0089,4.075,0.13855,0.027013,0.005841,0.001201,0.001334,0.010006,0.183043,0.000999,0.013927,0.040473,0.009599,0.002281,0.009593,0.000195,0.013943
2020-05-11 1:00,36 ,7.184185714,10.95807143,0.262528571,0.110571429,6.8328,0.043642857,0.007,0.012975,2.627325273,0.671886187,0.031934,3.958,0.132728,0.020486,0.004031,0.000388,0.000764,0.010063,0.177688,0.000863,0.005183,0.043669,0.005464,0.002096,0.008509,0.00261,0.01026
2020-05-11 2:00,31 ,5.802485714,9.678371429,0.226528571,0.104371429,6.6539,0.053242857,0.0077,0.012975,2.634449273,0.642960587,0.0328602,3.654,0.130824,0.023729,0.00501,0.001125,0.000807,0.009887,0.169739,0.001015,0.004161,0.035693,0.005259,0.00221,0.009107,0.000195,0.009331
2020-05-11 3:00,42 ,6.155385714,10.24197143,0.201928571,0.199471429,7.7619,0.074642857,0.0085,0.012975,3.084978273,0.739110987,0.1348793,4.061,0.139298,0.02181,0.005201,0.000702,0.000781,0.010134,0.172209,0.001063,0.009718,0.039348,0.004615,0.002557,0.014128,0.000195,0.010181
2020-05-11 4:00,48 ,5.822685714,11.52747143,0.446628571,0.116371429,8.0744,0.058442857,0.0089,0.012975,3.259336273,0.743797187,0.1393242,4.738,0.160218,0.025575,0.005597,0.001449,0.001231,0.012201,0.192454,0.001416,0.013944,0.047512,0.004296,0.003006,0.018137,0.000195,0.011354
2020-05-11 6:00,56 ,10.74988571,20.02437143,0.591928571,0.147471429,9.3062,0.083442857,0.0117,0.012975,3.845399273,0.933315187,0.2729329,5.338,0.222046,0.042994,0.009916,0.001776,0.00099,0.015796,0.256513,0.001881,0.011457,0.066895,0.003618,0.003651,0.016416,0.000195,0.015266
2020-05-11 7:00,60 ,9.964485714,18.76017143,0.442428571,0.280471429,10.2113,0.090742857,0.0167,0.031266667,3.981673273,1.046736887,0.689323,5.297,0.244103,0.052211,0.011935,0.001278,0.00121,0.017227,0.304728,0.001846,0.010688,0.074012,0.003311,0.0035,0.016419,0.003054,0.015848
2020-05-11 8:00,60 ,9.801685714,18.66727143,0.475128571,0.301671429,10.1193,0.084342857,0.0199,0.042366667,3.967791273,1.087325887,1.6032685,5.372,0.232419,0.062396,0.014049,0.001557,0.001424,0.016786,0.316765,0.002002,0.010709,0.066495,0.00302,0.00352,0.017969,0.00046,0.014654
2020-05-11 9:00,56 ,9.444885714,19.55377143,0.582828571,0.407771429,10.2791,0.083142857,0.027,0.061766667,4.119004273,1.239304887,2.7215336,4.66,0.248704,0.088279,0.016084,0.002569,0.001004,0.018324,0.375033,0.002133,0.012277,0.071405,0.00294,0.003431,0.014794,0.004336,0.01472
2020-05-11 10:00,46 ,8.149085714,17.88067143,0.644628571,0.398971429,8.6677,0.087242857,0.0297,0.107266667,3.954461273,1.307647887,4.0510647,4.014,0.285649,0.162889,0.027805,0.002297,0.00174,0.021353,0.501504,0.002076,0.019373,0.077238,0.003122,0.003025,0.011239,0.004287,0.014337
2020-05-11 11:00,44 ,7.229785714,14.64657143,0.495528571,0.475571429,7.0655,0.085642857,0.0415,0.356766667,3.606443273,1.297806887,3.3022565,3.124,0.340953,0.444113,0.049995,0.002769,0.002197,0.027242,0.665253,0.002004,0.030251,0.09156,0.004129,0.002195,0.013015,0.000195,0.016985
